tracker_name,dataset_name,stage,run_id,conf,iou,HOTA (%),MOTA (%),IDF1 (%),ID Switches,MostlyTracked,MostlyLost,FPS,Latency mean (ms),Latency 95 (ms),Peak VRAM (MB),det_thresh,max_age,min_hits,iou_threshold,Latency p95 (ms)
ocsort,avenue,2,det_thresh0.4_max_age40_min_hits3_iou_threshold0.3,0.2,0.7,49.93,75.87,59.67,23.0,47.0,9.0,83.3,12.0,,441.5,0.4,40.0,3.0,0.3,16.8
ocsort,avenue,2,det_thresh0.4_max_age40_min_hits3_iou_threshold0.4,0.2,0.7,50.01,75.39,60.61,29.0,47.0,9.0,71.7,13.94,,485.7,0.4,40.0,3.0,0.4,17.59
ocsort,avenue,2,det_thresh0.4_max_age40_min_hits3_iou_threshold0.5,0.2,0.7,52.15,76.13,65.68,13.0,47.0,9.0,81.7,12.23,,562.1,0.4,40.0,3.0,0.5,17.08
ocsort,avenue,2,det_thresh0.4_max_age40_min_hits3_iou_threshold0.6,0.2,0.7,53.44,75.32,68.72,16.0,44.0,9.0,80.5,12.43,,158.6,0.4,40.0,3.0,0.6,16.95
ocsort,avenue,2,det_thresh0.4_max_age40_min_hits3_iou_threshold0.7,0.2,0.7,54.79,74.65,70.4,25.0,40.0,12.0,78.8,12.7,,235.6,0.4,40.0,3.0,0.7,17.24
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits1_iou_threshold0.2,0.2,0.7,47.38,77.49,56.23,55.0,52.0,7.0,81.5,12.27,,312.0,0.4,50.0,1.0,0.2,17.61
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits1_iou_threshold0.3,0.2,0.7,48.73,77.49,57.2,55.0,52.0,7.0,81.8,12.23,,385.5,0.4,50.0,1.0,0.3,17.04
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits1_iou_threshold0.4,0.2,0.7,49.21,77.4,58.45,61.0,52.0,7.0,81.8,12.23,,430.6,0.4,50.0,1.0,0.4,17.25
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits1_iou_threshold0.5,0.2,0.7,52.33,77.61,65.34,43.0,52.0,7.0,85.1,11.76,,507.2,0.4,50.0,1.0,0.5,16.88
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits1_iou_threshold0.6,0.2,0.7,53.34,76.78,68.06,55.0,51.0,7.0,80.7,12.38,,158.6,0.4,50.0,1.0,0.6,17.17
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits1_iou_threshold0.7,0.2,0.7,54.71,75.49,68.9,74.0,50.0,9.0,82.3,12.15,,236.4,0.4,50.0,1.0,0.7,17.68
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.2,0.2,0.7,47.0,75.87,55.99,26.0,47.0,9.0,85.0,11.76,,291.0,0.4,50.0,3.0,0.2,16.81
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.3,0.2,0.7,48.39,75.94,56.99,23.0,47.0,9.0,79.2,12.63,,368.3,0.4,50.0,3.0,0.3,17.48
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.4,0.2,0.7,48.71,75.62,58.13,29.0,47.0,9.0,84.6,11.82,,441.5,0.4,50.0,3.0,0.4,17.34
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.5,0.2,0.7,51.77,76.09,64.87,13.0,47.0,9.0,80.5,12.43,,485.7,0.4,50.0,3.0,0.5,17.02
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.6,0.2,0.7,52.78,75.27,67.66,16.0,45.0,10.0,83.2,12.02,,562.1,0.4,50.0,3.0,0.6,17.17
ocsort,avenue,2,det_thresh0.4_max_age50_min_hits3_iou_threshold0.7,0.2,0.7,54.02,73.57,68.63,37.0,40.0,12.0,84.2,11.87,,158.6,0.4,50.0,3.0,0.7,17.71
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.2,0.2,0.7,43.18,76.9,50.26,94.0,53.0,7.0,78.5,12.74,,235.6,0.4,70.0,1.0,0.2,17.22
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.3,0.2,0.7,48.05,77.01,57.4,88.0,52.0,7.0,83.7,11.95,,312.0,0.4,70.0,1.0,0.3,17.18
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.4,0.2,0.7,48.18,76.85,59.6,95.0,52.0,7.0,88.5,11.3,,385.5,0.4,70.0,1.0,0.4,17.31
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.5,0.2,0.7,50.96,77.6,62.83,42.0,52.0,7.0,79.4,12.59,,430.6,0.4,70.0,1.0,0.5,17.67
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.6,0.2,0.7,52.7,76.72,67.04,61.0,51.0,7.0,86.5,11.56,,507.2,0.4,70.0,1.0,0.6,17.46
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits1_iou_threshold0.7,0.2,0.7,52.87,75.37,64.18,69.0,50.0,10.0,81.3,12.31,,158.6,0.4,70.0,1.0,0.7,17.43
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.2,0.2,0.7,42.64,74.86,50.08,40.0,47.0,9.0,77.4,12.91,,236.4,0.4,70.0,3.0,0.2,17.57
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.3,0.2,0.7,47.52,74.77,57.23,42.0,46.0,9.0,87.7,11.4,,291.0,0.4,70.0,3.0,0.3,17.04
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.4,0.2,0.7,47.49,74.61,59.01,36.0,46.0,9.0,81.5,12.27,,368.3,0.4,70.0,3.0,0.4,17.38
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.5,0.2,0.7,50.48,76.12,62.42,14.0,47.0,9.0,85.5,11.69,,441.5,0.4,70.0,3.0,0.5,17.04
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.6,0.2,0.7,52.24,75.18,66.8,19.0,44.0,10.0,84.4,11.85,,485.7,0.4,70.0,3.0,0.6,16.88
ocsort,avenue,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.7,0.2,0.7,52.23,73.64,63.7,34.0,41.0,13.0,74.8,13.37,,562.1,0.4,70.0,3.0,0.7,17.71
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.2,0.2,0.7,41.45,75.88,47.3,164.0,54.0,7.0,86.3,11.59,,158.6,0.4,100.0,1.0,0.2,17.63
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.3,0.2,0.7,45.81,76.4,52.17,127.0,54.0,7.0,82.1,12.19,,235.6,0.4,100.0,1.0,0.3,17.12
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.4,0.2,0.7,49.66,77.31,61.04,61.0,53.0,7.0,76.7,13.03,,312.0,0.4,100.0,1.0,0.4,17.64
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.5,0.2,0.7,50.36,77.39,60.81,53.0,52.0,7.0,88.8,11.27,,385.5,0.4,100.0,1.0,0.5,17.32
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.6,0.2,0.7,51.37,76.57,63.22,59.0,51.0,7.0,77.6,12.89,,430.6,0.4,100.0,1.0,0.6,17.93
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.7,0.2,0.7,54.53,75.12,68.94,63.0,49.0,10.0,78.4,12.76,,507.2,0.4,100.0,1.0,0.7,18.53
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.2,0.2,0.7,40.45,73.13,46.82,63.0,47.0,9.0,88.7,11.27,,158.6,0.4,100.0,3.0,0.2,17.31
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.3,0.2,0.7,45.47,74.03,52.19,42.0,44.0,9.0,80.6,12.41,,234.6,0.4,100.0,3.0,0.3,17.28
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.4,0.2,0.7,49.2,75.48,60.79,24.0,47.0,9.0,82.9,12.07,,311.0,0.4,100.0,3.0,0.4,17.44
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.5,0.2,0.7,49.99,75.84,60.55,22.0,47.0,9.0,89.4,11.18,,381.5,0.4,100.0,3.0,0.5,17.02
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.6,0.2,0.7,50.94,75.14,62.97,19.0,43.0,10.0,75.4,13.26,,421.7,0.4,100.0,3.0,0.6,17.9
ocsort,avenue,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.7,0.2,0.7,54.0,73.69,68.72,32.0,41.0,13.0,82.3,12.15,,496.9,0.4,100.0,3.0,0.7,19.03
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.2,0.2,0.7,55.01,78.06,67.44,38.0,51.0,7.0,83.0,12.04,,158.6,0.5,20.0,1.0,0.2,16.94
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.3,0.2,0.7,55.45,78.12,67.91,35.0,51.0,7.0,81.0,12.34,,236.4,0.5,20.0,1.0,0.3,17.18
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.4,0.2,0.7,54.91,78.07,68.5,38.0,51.0,7.0,86.3,11.59,,275.4,0.5,20.0,1.0,0.4,17.14
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.5,0.2,0.7,56.46,78.23,70.58,22.0,51.0,7.0,86.9,11.5,,351.2,0.5,20.0,1.0,0.5,16.81
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.6,0.2,0.7,59.66,78.05,77.7,24.0,51.0,7.0,82.3,12.15,,399.8,0.5,20.0,1.0,0.6,17.05
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.7,0.2,0.7,59.23,77.81,76.5,31.0,51.0,7.0,93.8,10.66,,476.7,0.5,20.0,1.0,0.7,16.85
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.2,0.2,0.7,54.24,76.18,66.86,16.0,43.0,11.0,80.0,12.5,,533.1,0.5,20.0,3.0,0.2,16.97
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.3,0.2,0.7,54.7,76.26,67.37,17.0,44.0,11.0,84.9,11.77,,158.6,0.5,20.0,3.0,0.3,16.88
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.4,0.2,0.7,54.05,76.06,67.86,20.0,44.0,11.0,81.7,12.24,,213.4,0.5,20.0,3.0,0.4,16.92
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.5,0.2,0.7,55.7,76.45,70.01,11.0,45.0,11.0,80.0,12.5,,288.7,0.5,20.0,3.0,0.5,16.96
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.6,0.2,0.7,58.9,76.5,77.09,9.0,44.0,11.0,90.9,11.0,,335.8,0.5,20.0,3.0,0.6,16.62
ocsort,avenue,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.7,0.2,0.7,58.27,76.02,75.75,18.0,41.0,12.0,79.1,12.64,,412.7,0.5,20.0,3.0,0.7,17.1
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.2,0.2,0.7,52.52,77.79,63.41,61.0,51.0,7.0,82.8,12.08,,468.9,0.5,30.0,1.0,0.2,18.0
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.3,0.2,0.7,54.44,78.05,65.68,42.0,51.0,7.0,89.9,11.12,,158.6,0.5,30.0,1.0,0.3,12.65
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.4,0.2,0.7,54.08,77.98,65.68,44.0,51.0,7.0,91.8,10.9,,213.4,0.5,30.0,1.0,0.4,12.28
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.5,0.2,0.7,54.94,78.1,67.65,32.0,52.0,7.0,79.7,12.54,,288.7,0.5,30.0,1.0,0.5,17.19
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.6,0.2,0.7,56.86,77.68,73.14,37.0,50.0,7.0,80.8,12.37,,335.8,0.5,30.0,1.0,0.6,17.05
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.7,0.2,0.7,58.52,77.32,75.28,33.0,51.0,9.0,79.4,12.6,,412.7,0.5,30.0,1.0,0.7,17.33
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.2,0.2,0.7,51.78,75.7,62.9,20.0,44.0,11.0,89.6,11.16,,468.9,0.5,30.0,3.0,0.2,16.74
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.3,0.2,0.7,53.76,76.12,65.16,17.0,44.0,11.0,77.8,12.85,,158.6,0.5,30.0,3.0,0.3,17.1
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.4,0.2,0.7,53.31,75.95,65.11,19.0,44.0,11.0,83.1,12.03,,213.4,0.5,30.0,3.0,0.4,16.98
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.5,0.2,0.7,54.24,76.2,67.19,17.0,44.0,10.0,83.6,11.96,,288.7,0.5,30.0,3.0,0.5,17.06
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.6,0.2,0.7,56.08,75.95,72.49,15.0,43.0,11.0,78.1,12.8,,335.8,0.5,30.0,3.0,0.6,17.26
ocsort,avenue,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.7,0.2,0.7,57.65,75.62,74.63,24.0,41.0,14.0,85.0,11.76,,412.7,0.5,30.0,3.0,0.7,17.31
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.2,0.2,0.7,50.51,78.07,60.7,39.0,51.0,7.0,83.8,11.94,,468.9,0.5,40.0,1.0,0.2,16.99
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.3,0.2,0.7,50.98,78.09,61.05,39.0,51.0,7.0,76.5,13.07,,158.6,0.5,40.0,1.0,0.3,17.27
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.4,0.2,0.7,50.8,77.96,60.68,44.0,51.0,7.0,86.9,11.51,,213.4,0.5,40.0,1.0,0.4,17.02
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.5,0.2,0.7,52.02,77.98,63.35,32.0,52.0,7.0,76.2,13.12,,288.7,0.5,40.0,1.0,0.5,17.52
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.6,0.2,0.7,52.81,77.4,65.74,48.0,50.0,7.0,82.0,12.19,,335.8,0.5,40.0,1.0,0.6,17.2
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.7,0.2,0.7,56.09,77.25,71.84,35.0,51.0,9.0,85.4,11.71,,412.7,0.5,40.0,1.0,0.7,16.92
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.2,0.2,0.7,49.93,76.12,60.21,22.0,43.0,11.0,74.1,13.5,,468.9,0.5,40.0,3.0,0.2,17.64
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.3,0.2,0.7,50.34,76.02,60.51,22.0,44.0,11.0,81.6,12.25,,158.6,0.5,40.0,3.0,0.3,17.27
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.4,0.2,0.7,50.09,75.88,60.2,22.0,45.0,11.0,86.1,11.61,,213.4,0.5,40.0,3.0,0.4,17.05
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.5,0.2,0.7,51.35,76.15,62.97,16.0,45.0,10.0,77.1,12.98,,288.7,0.5,40.0,3.0,0.5,17.22
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.6,0.2,0.7,52.1,75.53,65.26,21.0,44.0,12.0,87.7,11.41,,335.8,0.5,40.0,3.0,0.6,16.88
ocsort,avenue,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.7,0.2,0.7,55.25,75.59,71.18,24.0,40.0,13.0,83.6,11.96,,412.7,0.5,40.0,3.0,0.7,17.13
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.2,0.2,0.7,47.34,78.0,54.92,42.0,51.0,7.0,80.8,12.37,,468.9,0.5,50.0,1.0,0.2,18.44
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.3,0.2,0.7,49.47,78.05,58.08,40.0,51.0,7.0,81.6,12.26,,158.6,0.5,50.0,1.0,0.3,16.97
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.4,0.2,0.7,49.19,77.93,58.18,45.0,51.0,7.0,76.5,13.07,,213.4,0.5,50.0,1.0,0.4,17.19
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.5,0.2,0.7,50.94,77.67,62.68,39.0,52.0,8.0,80.9,12.37,,288.7,0.5,50.0,1.0,0.5,17.7
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.6,0.2,0.7,51.09,77.01,62.72,50.0,50.0,8.0,82.8,12.07,,335.8,0.5,50.0,1.0,0.6,17.08
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.7,0.2,0.7,56.09,76.48,71.6,51.0,50.0,10.0,77.8,12.85,,412.7,0.5,50.0,1.0,0.7,18.29
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.2,0.2,0.7,46.71,76.05,54.63,23.0,44.0,11.0,84.5,11.83,,468.9,0.5,50.0,3.0,0.2,16.97
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.3,0.2,0.7,48.89,76.06,57.84,23.0,44.0,11.0,86.3,11.59,,158.6,0.5,50.0,3.0,0.3,16.88
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.4,0.2,0.7,48.51,75.95,57.78,22.0,45.0,11.0,76.4,13.09,,213.4,0.5,50.0,3.0,0.4,17.36
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.5,0.2,0.7,50.31,75.84,62.19,17.0,44.0,11.0,80.1,12.48,,288.7,0.5,50.0,3.0,0.5,17.32
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.6,0.2,0.7,50.39,75.2,62.18,19.0,44.0,12.0,81.8,12.22,,335.8,0.5,50.0,3.0,0.6,17.24
ocsort,avenue,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.7,0.2,0.7,55.24,74.6,71.01,30.0,40.0,13.0,78.1,12.8,,412.7,0.5,50.0,3.0,0.7,17.99
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.2,0.2,0.7,46.5,77.18,57.66,98.0,52.0,7.0,89.3,11.2,,468.9,0.5,70.0,1.0,0.2,17.44
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.3,0.2,0.7,48.45,77.63,56.47,69.0,51.0,7.0,84.1,11.9,,158.6,0.5,70.0,1.0,0.3,17.07
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.4,0.2,0.7,48.3,77.89,56.59,47.0,51.0,7.0,78.9,12.68,,213.4,0.5,70.0,1.0,0.4,17.39
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.5,0.2,0.7,50.42,77.64,61.75,39.0,52.0,8.0,87.8,11.39,,288.7,0.5,70.0,1.0,0.5,17.29
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.6,0.2,0.7,50.73,76.83,62.18,49.0,49.0,8.0,78.7,12.71,,335.8,0.5,70.0,1.0,0.6,17.76
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.7,0.2,0.7,55.27,76.29,70.23,50.0,49.0,10.0,80.1,12.48,,412.7,0.5,70.0,1.0,0.7,18.02
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.2,0.2,0.7,45.61,74.64,57.19,42.0,44.0,11.0,89.8,11.13,,468.9,0.5,70.0,3.0,0.2,17.06
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.3,0.2,0.7,47.78,75.23,56.25,31.0,43.0,11.0,80.4,12.43,,158.6,0.5,70.0,3.0,0.3,17.08
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.4,0.2,0.7,47.67,75.98,56.23,22.0,45.0,11.0,79.0,12.66,,213.4,0.5,70.0,3.0,0.4,17.37
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.5,0.2,0.7,49.86,75.84,61.35,18.0,44.0,11.0,90.1,11.09,,288.7,0.5,70.0,3.0,0.5,16.95
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.6,0.2,0.7,50.11,75.12,61.71,21.0,43.0,12.0,75.7,13.21,,335.8,0.5,70.0,3.0,0.6,17.53
ocsort,avenue,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.7,0.2,0.7,54.52,74.49,69.66,31.0,39.0,13.0,83.0,12.04,,412.7,0.5,70.0,3.0,0.7,17.42
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.2,0.2,0.7,45.77,76.76,55.18,126.0,53.0,7.0,85.1,11.75,,468.9,0.5,100.0,1.0,0.2,17.14
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.3,0.2,0.7,46.6,77.43,54.17,83.0,52.0,7.0,77.3,12.94,,158.6,0.5,100.0,1.0,0.3,17.47
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.4,0.2,0.7,48.28,77.75,57.29,52.0,52.0,7.0,85.1,11.75,,213.4,0.5,100.0,1.0,0.4,17.19
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.5,0.2,0.7,50.22,77.75,61.28,36.0,52.0,8.0,76.0,13.15,,288.7,0.5,100.0,1.0,0.5,17.29
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.6,0.2,0.7,50.56,76.79,61.92,49.0,50.0,8.0,78.4,12.76,,335.8,0.5,100.0,1.0,0.6,17.72
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.7,0.2,0.7,55.23,76.15,70.38,52.0,49.0,10.0,74.2,13.47,,412.7,0.5,100.0,1.0,0.7,19.1
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.2,0.2,0.7,44.75,73.86,54.66,52.0,44.0,11.0,82.6,12.1,,468.9,0.5,100.0,3.0,0.2,17.16
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.3,0.2,0.7,45.91,74.79,53.71,44.0,44.0,11.0,77.1,12.97,,158.6,0.5,100.0,3.0,0.3,17.65
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.4,0.2,0.7,47.72,75.73,56.9,26.0,45.0,11.0,83.0,12.05,,213.4,0.5,100.0,3.0,0.4,17.13
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.5,0.2,0.7,49.7,75.88,60.9,25.0,45.0,11.0,78.5,12.75,,288.7,0.5,100.0,3.0,0.5,17.09
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.6,0.2,0.7,49.97,75.07,61.47,21.0,43.0,12.0,77.9,12.84,,335.8,0.5,100.0,3.0,0.6,18.0
ocsort,avenue,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.7,0.2,0.7,54.51,74.38,69.88,31.0,39.0,13.0,79.6,12.56,,412.7,0.5,100.0,3.0,0.7,17.36
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.2,0.2,0.7,50.66,77.81,59.74,29.0,50.0,8.0,77.7,12.88,,468.9,0.6,20.0,1.0,0.2,17.26
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.3,0.2,0.7,51.36,77.66,62.32,36.0,50.0,8.0,74.8,13.37,,158.6,0.6,20.0,1.0,0.3,17.24
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.4,0.2,0.7,52.64,77.7,65.2,35.0,50.0,8.0,82.8,12.08,,213.4,0.6,20.0,1.0,0.4,16.85
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.5,0.2,0.7,53.49,77.71,66.21,26.0,50.0,8.0,83.6,11.96,,288.7,0.6,20.0,1.0,0.5,16.77
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.6,0.2,0.7,55.67,77.57,71.64,17.0,50.0,8.0,76.2,13.12,,335.8,0.6,20.0,1.0,0.6,16.72
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.7,0.2,0.7,58.05,77.25,74.62,34.0,50.0,9.0,86.6,11.55,,412.7,0.6,20.0,1.0,0.7,16.59
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.2,0.2,0.7,50.03,75.59,59.26,13.0,41.0,13.0,77.6,12.89,,468.9,0.6,20.0,3.0,0.2,17.62
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.3,0.2,0.7,50.61,75.39,61.75,16.0,40.0,13.0,75.0,13.34,,158.6,0.6,20.0,3.0,0.3,16.9
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.4,0.2,0.7,51.82,75.37,64.52,17.0,40.0,13.0,90.3,11.07,,213.4,0.6,20.0,3.0,0.4,16.83
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.5,0.2,0.7,52.69,75.49,65.53,12.0,40.0,13.0,83.6,11.97,,288.7,0.6,20.0,3.0,0.5,17.34
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.6,0.2,0.7,54.79,75.58,70.85,7.0,39.0,13.0,73.7,13.57,,335.8,0.6,20.0,3.0,0.6,17.21
ocsort,avenue,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.7,0.2,0.7,56.99,75.09,73.73,17.0,37.0,13.0,84.2,11.88,,412.7,0.6,20.0,3.0,0.7,16.94
ocsort,avenue,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.2,0.2,0.7,49.04,77.45,57.26,54.0,50.0,8.0,82.6,12.11,,468.9,0.6,30.0,1.0,0.2,17.24
ocsort,avenue,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.3,0.2,0.7,50.49,77.54,60.0,44.0,50.0,8.0,73.3,13.64,,158.6,0.6,30.0,1.0,0.3,17.15
ocsort,avenue,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.4,0.2,0.7,50.98,77.54,61.44,42.0,50.0,8.0,82.4,12.13,,213.4,0.6,30.0,1.0,0.4,17.13
ocsort,avenue,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.5,0.2,0.7,51.67,77.49,62.66,37.0,50.0,8.0,77.4,12.92,,288.7,0.6,30.0,1.0,0.5,17.03
ocsort,avenue,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.6,0.2,0.7,54.28,76.86,69.9,41.0,49.0,8.0,80.3,12.45,,335.8,0.6,30.0,1.0,0.6,17.14
