tracker_name,dataset_name,stage,run_id,conf,iou,HOTA (%),MOTA (%),IDF1 (%),ID Switches,MostlyTracked,MostlyLost,FPS,Latency mean (ms),Latency 95 (ms),Peak VRAM (MB),max_dist,max_age,n_init,max_iou_dist,Latency p95 (ms)
deepsort,avenue,2,max_dist0.3_max_age100_n_init3_max_iou_dist0.7,0.4,0.7,31.27,39.72,37.31,10.0,67.0,7.0,28.7,34.8,,1124.2,0.3,100.0,3.0,0.7,50.27
deepsort,avenue,2,max_dist0.3_max_age100_n_init3_max_iou_dist0.9,0.4,0.7,31.27,39.72,37.31,10.0,67.0,7.0,28.5,35.05,,1199.3,0.3,100.0,3.0,0.9,50.28
deepsort,avenue,2,max_dist0.3_max_age100_n_init5_max_iou_dist0.5,0.4,0.7,31.24,39.41,37.28,10.0,67.0,8.0,28.3,35.37,,1276.3,0.3,100.0,5.0,0.5,51.84
deepsort,avenue,2,max_dist0.3_max_age100_n_init5_max_iou_dist0.7,0.4,0.7,31.24,39.46,37.28,10.0,67.0,8.0,28.4,35.27,,890.8,0.3,100.0,5.0,0.7,51.75
deepsort,avenue,2,max_dist0.3_max_age100_n_init5_max_iou_dist0.9,0.4,0.7,31.24,39.46,37.28,10.0,67.0,8.0,28.4,35.21,,970.9,0.3,100.0,5.0,0.9,51.54
deepsort,avenue,2,max_dist0.5_max_age30_n_init1_max_iou_dist0.5,0.4,0.7,44.53,58.09,54.32,10.0,66.0,7.0,35.4,28.28,,1047.1,0.5,30.0,1.0,0.5,40.77
deepsort,avenue,2,max_dist0.5_max_age30_n_init1_max_iou_dist0.7,0.4,0.7,45.14,58.46,55.75,10.0,66.0,7.0,37.1,26.96,,1125.8,0.5,30.0,1.0,0.7,42.52
deepsort,avenue,2,max_dist0.5_max_age30_n_init1_max_iou_dist0.9,0.4,0.7,45.14,58.46,55.75,10.0,66.0,7.0,37.4,26.71,,1201.5,0.5,30.0,1.0,0.9,42.0
deepsort,avenue,2,max_dist0.5_max_age30_n_init3_max_iou_dist0.5,0.4,0.7,44.62,58.9,54.52,10.0,66.0,7.0,35.2,28.44,,890.8,0.5,30.0,3.0,0.5,41.57
deepsort,avenue,2,max_dist0.5_max_age30_n_init3_max_iou_dist0.7,0.4,0.7,45.23,59.26,55.95,10.0,66.0,7.0,37.6,26.6,,970.9,0.5,30.0,3.0,0.7,41.79
deepsort,avenue,2,max_dist0.5_max_age30_n_init3_max_iou_dist0.9,0.4,0.7,45.23,59.26,55.95,10.0,66.0,7.0,36.5,27.4,,1047.1,0.5,30.0,3.0,0.9,43.8
deepsort,avenue,2,max_dist0.5_max_age30_n_init5_max_iou_dist0.5,0.4,0.7,42.24,58.46,51.2,11.0,65.0,8.0,32.4,30.87,,1125.8,0.5,30.0,5.0,0.5,43.15
deepsort,avenue,2,max_dist0.5_max_age30_n_init5_max_iou_dist0.7,0.4,0.7,43.07,58.95,52.6,11.0,65.0,8.0,35.3,28.29,,1201.5,0.5,30.0,5.0,0.7,43.04
deepsort,avenue,2,max_dist0.5_max_age30_n_init5_max_iou_dist0.9,0.4,0.7,43.07,58.95,52.6,11.0,65.0,8.0,35.7,28.02,,890.8,0.5,30.0,5.0,0.9,41.66
deepsort,avenue,2,max_dist0.5_max_age50_n_init1_max_iou_dist0.5,0.4,0.7,35.82,50.13,43.38,10.0,67.0,7.0,32.0,31.22,,970.9,0.5,50.0,1.0,0.5,47.52
deepsort,avenue,2,max_dist0.5_max_age50_n_init1_max_iou_dist0.7,0.4,0.7,35.82,50.13,43.38,10.0,67.0,7.0,31.9,31.36,,1047.1,0.5,50.0,1.0,0.7,48.28
deepsort,avenue,2,max_dist0.5_max_age50_n_init1_max_iou_dist0.9,0.4,0.7,35.82,50.13,43.38,10.0,67.0,7.0,32.3,30.99,,1125.8,0.5,50.0,1.0,0.9,47.61
deepsort,avenue,2,max_dist0.5_max_age50_n_init3_max_iou_dist0.5,0.4,0.7,35.82,50.87,42.94,10.0,67.0,7.0,31.8,31.42,,1201.5,0.5,50.0,3.0,0.5,46.78
deepsort,avenue,2,max_dist0.5_max_age50_n_init3_max_iou_dist0.7,0.4,0.7,35.82,50.87,42.94,10.0,67.0,7.0,31.9,31.38,,1279.3,0.5,50.0,3.0,0.7,48.69
deepsort,avenue,2,max_dist0.5_max_age50_n_init3_max_iou_dist0.9,0.4,0.7,35.82,50.87,42.94,10.0,67.0,7.0,31.8,31.48,,890.8,0.5,50.0,3.0,0.9,48.6
deepsort,avenue,2,max_dist0.5_max_age50_n_init5_max_iou_dist0.5,0.4,0.7,35.74,50.51,42.91,10.0,66.0,8.0,31.9,31.39,,970.9,0.5,50.0,5.0,0.5,48.48
deepsort,avenue,2,max_dist0.5_max_age50_n_init5_max_iou_dist0.7,0.4,0.7,35.74,50.55,42.9,10.0,66.0,8.0,31.8,31.49,,1047.1,0.5,50.0,5.0,0.7,48.93
deepsort,avenue,2,max_dist0.5_max_age50_n_init5_max_iou_dist0.9,0.4,0.7,35.74,50.55,42.9,10.0,66.0,8.0,32.0,31.28,,1125.8,0.5,50.0,5.0,0.9,48.48
deepsort,avenue,2,max_dist0.5_max_age70_n_init1_max_iou_dist0.5,0.4,0.7,33.36,44.77,40.7,10.0,68.0,7.0,29.2,34.22,,890.8,0.5,70.0,1.0,0.5,48.69
deepsort,avenue,2,max_dist0.5_max_age70_n_init1_max_iou_dist0.7,0.4,0.7,33.36,44.77,40.7,10.0,68.0,7.0,29.1,34.4,,970.9,0.5,70.0,1.0,0.7,47.9
deepsort,avenue,2,max_dist0.5_max_age70_n_init1_max_iou_dist0.9,0.4,0.7,33.36,44.77,40.7,10.0,68.0,7.0,29.3,34.15,,1047.1,0.5,70.0,1.0,0.9,48.24
deepsort,avenue,2,max_dist0.5_max_age70_n_init3_max_iou_dist0.5,0.4,0.7,33.54,46.38,40.45,10.0,68.0,7.0,28.9,34.65,,1125.8,0.5,70.0,3.0,0.5,48.6
deepsort,avenue,2,max_dist0.5_max_age70_n_init3_max_iou_dist0.7,0.4,0.7,33.54,46.38,40.45,10.0,68.0,7.0,29.0,34.5,,1201.5,0.5,70.0,3.0,0.7,49.4
deepsort,avenue,2,max_dist0.5_max_age70_n_init3_max_iou_dist0.9,0.4,0.7,33.54,46.38,40.45,10.0,68.0,7.0,29.3,34.13,,1279.3,0.5,70.0,3.0,0.9,47.35
deepsort,avenue,2,max_dist0.5_max_age70_n_init5_max_iou_dist0.5,0.4,0.7,33.49,46.02,40.43,10.0,67.0,8.0,29.0,34.44,,890.8,0.5,70.0,5.0,0.5,49.75
deepsort,avenue,2,max_dist0.5_max_age70_n_init5_max_iou_dist0.7,0.4,0.7,33.49,46.06,40.42,10.0,67.0,8.0,29.0,34.47,,970.9,0.5,70.0,5.0,0.7,49.59
deepsort,avenue,2,max_dist0.5_max_age70_n_init5_max_iou_dist0.9,0.4,0.7,33.49,46.06,40.42,10.0,67.0,8.0,28.8,34.71,,1047.1,0.5,70.0,5.0,0.9,49.91
deepsort,avenue,2,max_dist0.5_max_age100_n_init1_max_iou_dist0.5,0.4,0.7,31.14,38.39,38.05,10.0,67.0,7.0,28.0,35.74,,1125.8,0.5,100.0,1.0,0.5,52.63
deepsort,avenue,2,max_dist0.5_max_age100_n_init1_max_iou_dist0.7,0.4,0.7,31.14,38.39,38.05,10.0,67.0,7.0,28.2,35.52,,1201.5,0.5,100.0,1.0,0.7,51.58
deepsort,avenue,2,max_dist0.5_max_age100_n_init1_max_iou_dist0.9,0.4,0.7,31.14,38.39,38.05,10.0,67.0,7.0,27.9,35.82,,890.8,0.5,100.0,1.0,0.9,52.52
deepsort,avenue,2,max_dist0.5_max_age100_n_init3_max_iou_dist0.5,0.4,0.7,31.29,40.39,37.37,10.0,67.0,7.0,28.2,35.4,,970.9,0.5,100.0,3.0,0.5,52.13
deepsort,avenue,2,max_dist0.5_max_age100_n_init3_max_iou_dist0.7,0.4,0.7,31.29,40.39,37.37,10.0,67.0,7.0,28.1,35.56,,1046.4,0.5,100.0,3.0,0.7,51.52
deepsort,avenue,2,max_dist0.5_max_age100_n_init3_max_iou_dist0.9,0.4,0.7,31.29,40.39,37.37,10.0,67.0,7.0,28.1,35.57,,1124.2,0.5,100.0,3.0,0.9,53.5
deepsort,avenue,2,max_dist0.5_max_age100_n_init5_max_iou_dist0.5,0.4,0.7,31.26,40.03,37.34,10.0,67.0,8.0,28.1,35.55,,1199.3,0.5,100.0,5.0,0.5,51.62
deepsort,avenue,2,max_dist0.5_max_age100_n_init5_max_iou_dist0.7,0.4,0.7,31.25,40.07,37.33,10.0,67.0,8.0,28.1,35.56,,1276.3,0.5,100.0,5.0,0.7,52.77
deepsort,avenue,2,max_dist0.5_max_age100_n_init5_max_iou_dist0.9,0.4,0.7,31.25,40.07,37.33,10.0,67.0,8.0,28.4,35.24,,890.8,0.5,100.0,5.0,0.9,51.18
deepsort,UCSD,2,max_dist0.1_max_age30_n_init1_max_iou_dist0.5,0.3,0.5,45.752,39.848,60.608,15.833,15.833,11.5,38.0,26.52,,1716.4,0.1,30.0,1.0,0.5,38.31
deepsort,UCSD,2,max_dist0.1_max_age30_n_init1_max_iou_dist0.7,0.3,0.5,46.045,41.628,61.118,14.167,15.833,11.667,38.1,26.36,,1716.4,0.1,30.0,1.0,0.7,38.83
deepsort,UCSD,2,max_dist0.1_max_age30_n_init1_max_iou_dist0.9,0.3,0.5,46.175,42.283,61.208,13.667,15.667,11.833,38.2,26.4,,1639.0,0.1,30.0,1.0,0.9,38.95
deepsort,UCSD,2,max_dist0.1_max_age30_n_init3_max_iou_dist0.5,0.3,0.5,46.137,43.217,61.582,11.167,15.5,12.333,38.4,26.21,,1639.0,0.1,30.0,3.0,0.5,38.69
deepsort,UCSD,2,max_dist0.1_max_age30_n_init3_max_iou_dist0.7,0.3,0.5,46.188,43.69,61.72,10.167,15.5,12.333,38.1,26.37,,1797.9,0.1,30.0,3.0,0.7,37.96
deepsort,UCSD,2,max_dist0.1_max_age30_n_init3_max_iou_dist0.9,0.3,0.5,46.32,44.332,61.83,9.667,15.167,12.5,38.9,25.86,,1721.1,0.1,30.0,3.0,0.9,38.09
deepsort,UCSD,2,max_dist0.1_max_age30_n_init5_max_iou_dist0.5,0.3,0.5,46.113,45.508,62.483,6.5,13.667,13.333,38.4,26.15,,1721.6,0.1,30.0,5.0,0.5,38.07
deepsort,UCSD,2,max_dist0.1_max_age30_n_init5_max_iou_dist0.7,0.3,0.5,46.047,45.393,62.297,6.333,13.5,13.333,38.6,26.05,,1947.1,0.1,30.0,5.0,0.7,39.07
deepsort,UCSD,2,max_dist0.1_max_age30_n_init5_max_iou_dist0.9,0.3,0.5,46.113,45.517,62.373,5.833,13.333,13.333,38.6,26.04,,1870.9,0.1,30.0,5.0,0.9,38.07
deepsort,UCSD,2,max_dist0.1_max_age50_n_init1_max_iou_dist0.5,0.3,0.5,43.645,31.243,56.662,16.5,16.0,11.333,36.6,27.6,,1792.0,0.1,50.0,1.0,0.5,42.25
deepsort,UCSD,2,max_dist0.1_max_age50_n_init1_max_iou_dist0.7,0.3,0.5,44.058,33.98,57.268,15.167,16.0,11.5,37.3,27.06,,1793.8,0.1,50.0,1.0,0.7,41.68
deepsort,UCSD,2,max_dist0.1_max_age50_n_init1_max_iou_dist0.9,0.3,0.5,44.18,35.138,57.502,15.333,15.833,11.667,37.3,27.03,,1716.4,0.1,50.0,1.0,0.9,41.29
deepsort,UCSD,2,max_dist0.1_max_age50_n_init3_max_iou_dist0.5,0.3,0.5,44.392,37.675,58.095,12.167,16.0,11.833,37.1,27.12,,1716.4,0.1,50.0,3.0,0.5,41.54
deepsort,UCSD,2,max_dist0.1_max_age50_n_init3_max_iou_dist0.7,0.3,0.5,44.39,38.157,57.945,11.167,15.833,12.0,37.2,27.13,,1639.0,0.1,50.0,3.0,0.7,41.83
deepsort,UCSD,2,max_dist0.1_max_age50_n_init3_max_iou_dist0.9,0.3,0.5,44.618,39.377,58.248,10.833,15.833,12.0,37.0,27.28,,1797.9,0.1,50.0,3.0,0.9,40.86
deepsort,UCSD,2,max_dist0.1_max_age50_n_init5_max_iou_dist0.5,0.3,0.5,44.732,42.188,59.613,8.167,14.167,12.833,37.5,26.86,,1717.2,0.1,50.0,5.0,0.5,41.0
deepsort,UCSD,2,max_dist0.1_max_age50_n_init5_max_iou_dist0.7,0.3,0.5,44.677,42.427,59.333,7.5,14.0,12.833,36.7,27.36,,1721.9,0.1,50.0,5.0,0.7,42.77
deepsort,UCSD,2,max_dist0.1_max_age50_n_init5_max_iou_dist0.9,0.3,0.5,44.763,42.77,59.405,7.333,13.833,12.5,37.5,26.97,,1946.3,0.1,50.0,5.0,0.9,41.72
deepsort,UCSD,2,max_dist0.1_max_age70_n_init1_max_iou_dist0.5,0.3,0.5,42.585,25.112,55.237,16.5,16.5,11.167,37.4,26.96,,1870.9,0.1,70.0,1.0,0.5,41.99
deepsort,UCSD,2,max_dist0.1_max_age70_n_init1_max_iou_dist0.7,0.3,0.5,43.053,28.328,55.645,15.833,16.167,11.0,37.1,27.09,,1793.8,0.1,70.0,1.0,0.7,42.32
deepsort,UCSD,2,max_dist0.1_max_age70_n_init1_max_iou_dist0.9,0.3,0.5,43.228,29.99,56.03,16.0,16.0,11.167,36.7,27.47,,1793.0,0.1,70.0,1.0,0.9,43.26
deepsort,UCSD,2,max_dist0.1_max_age70_n_init3_max_iou_dist0.5,0.3,0.5,43.478,33.392,56.873,12.667,16.333,11.333,37.4,26.93,,1716.4,0.1,70.0,3.0,0.5,42.01
deepsort,UCSD,2,max_dist0.1_max_age70_n_init3_max_iou_dist0.7,0.3,0.5,43.572,34.703,56.77,11.833,16.0,11.333,37.3,27.0,,1639.0,0.1,70.0,3.0,0.7,42.63
deepsort,UCSD,2,max_dist0.1_max_age70_n_init3_max_iou_dist0.9,0.3,0.5,43.795,35.457,57.053,11.833,16.0,11.5,37.2,27.06,,1639.0,0.1,70.0,3.0,0.9,42.76
deepsort,UCSD,2,max_dist0.1_max_age70_n_init5_max_iou_dist0.5,0.3,0.5,44.158,39.813,58.783,8.667,14.333,12.167,37.5,26.86,,1796.0,0.1,70.0,5.0,0.5,41.35
deepsort,UCSD,2,max_dist0.1_max_age70_n_init5_max_iou_dist0.7,0.3,0.5,44.088,39.937,58.412,8.167,14.167,12.333,37.9,26.59,,1723.4,0.1,70.0,5.0,0.7,41.81
deepsort,UCSD,2,max_dist0.1_max_age70_n_init5_max_iou_dist0.9,0.3,0.5,44.207,40.403,58.583,8.0,14.0,12.5,37.2,27.05,,1947.9,0.1,70.0,5.0,0.9,42.3
deepsort,UCSD,2,max_dist0.1_max_age100_n_init1_max_iou_dist0.5,0.3,0.5,41.635,17.912,53.487,17.333,16.667,10.667,37.1,27.21,,1869.1,0.1,100.0,1.0,0.5,44.49
deepsort,UCSD,2,max_dist0.1_max_age100_n_init1_max_iou_dist0.7,0.3,0.5,42.12,21.747,54.038,15.833,16.333,10.833,36.7,27.43,,1870.9,0.1,100.0,1.0,0.7,45.09
deepsort,UCSD,2,max_dist0.1_max_age100_n_init1_max_iou_dist0.9,0.3,0.5,42.31,23.635,54.46,16.0,16.167,11.0,36.9,27.37,,1793.8,0.1,100.0,1.0,0.9,44.81
deepsort,UCSD,2,max_dist0.1_max_age100_n_init3_max_iou_dist0.5,0.3,0.5,42.597,27.913,55.342,12.667,16.333,11.167,37.3,27.06,,1793.0,0.1,100.0,3.0,0.5,44.65
deepsort,UCSD,2,max_dist0.1_max_age100_n_init3_max_iou_dist0.7,0.3,0.5,42.817,29.59,55.553,12.167,16.167,11.167,36.8,27.39,,1716.4,0.1,100.0,3.0,0.7,45.06
deepsort,UCSD,2,max_dist0.1_max_age100_n_init3_max_iou_dist0.9,0.3,0.5,43.057,30.608,55.737,12.167,16.167,11.333,37.2,27.07,,1639.0,0.1,100.0,3.0,0.9,44.54
deepsort,UCSD,2,max_dist0.1_max_age100_n_init5_max_iou_dist0.5,0.3,0.5,43.672,37.045,57.93,8.5,14.5,12.0,37.3,27.03,,1639.0,0.1,100.0,5.0,0.5,43.91
deepsort,UCSD,2,max_dist0.1_max_age100_n_init5_max_iou_dist0.7,0.3,0.5,43.583,37.1,57.432,8.333,14.333,12.167,37.5,26.88,,1796.0,0.1,100.0,5.0,0.7,43.58
deepsort,UCSD,2,max_dist0.1_max_age100_n_init5_max_iou_dist0.9,0.3,0.5,43.725,37.698,57.642,8.167,14.333,12.5,37.5,26.89,,1723.4,0.1,100.0,5.0,0.9,43.98
deepsort,UCSD,2,max_dist0.2_max_age30_n_init1_max_iou_dist0.5,0.3,0.5,45.713,45.823,61.262,12.5,15.0,11.667,39.2,25.64,,1947.9,0.2,30.0,1.0,0.5,37.42
deepsort,UCSD,2,max_dist0.2_max_age30_n_init1_max_iou_dist0.7,0.3,0.5,45.715,47.283,61.142,11.333,15.167,11.667,39.2,25.61,,1869.1,0.2,30.0,1.0,0.7,37.3
deepsort,UCSD,2,max_dist0.2_max_age30_n_init1_max_iou_dist0.9,0.3,0.5,45.803,47.363,61.168,11.333,15.0,11.667,38.7,25.98,,1870.9,0.2,30.0,1.0,0.9,37.63
deepsort,UCSD,2,max_dist0.2_max_age30_n_init3_max_iou_dist0.5,0.3,0.5,45.702,46.367,61.112,10.5,14.167,11.833,39.1,25.7,,1793.8,0.2,30.0,3.0,0.5,37.97
deepsort,UCSD,2,max_dist0.2_max_age30_n_init3_max_iou_dist0.7,0.3,0.5,45.832,47.258,61.05,9.667,14.333,11.833,39.1,25.7,,1793.0,0.2,30.0,3.0,0.7,37.64
deepsort,UCSD,2,max_dist0.2_max_age30_n_init3_max_iou_dist0.9,0.3,0.5,45.852,47.243,61.05,9.667,14.333,11.833,38.9,25.87,,1716.4,0.2,30.0,3.0,0.9,37.78
deepsort,UCSD,2,max_dist0.2_max_age30_n_init5_max_iou_dist0.5,0.3,0.5,44.795,45.992,59.227,8.167,13.333,13.333,38.9,25.81,,1636.9,0.2,30.0,5.0,0.5,38.3
deepsort,UCSD,2,max_dist0.2_max_age30_n_init5_max_iou_dist0.7,0.3,0.5,44.735,46.368,59.363,8.0,13.333,13.167,38.7,25.96,,1639.0,0.2,30.0,5.0,0.7,38.09
deepsort,UCSD,2,max_dist0.2_max_age30_n_init5_max_iou_dist0.9,0.3,0.5,44.758,46.225,59.498,8.0,13.333,13.167,39.4,25.52,,1796.3,0.2,30.0,5.0,0.9,37.45
deepsort,UCSD,2,max_dist0.2_max_age50_n_init1_max_iou_dist0.5,0.3,0.5,44.332,41.708,58.427,13.333,15.5,11.667,38.1,26.39,,1723.4,0.2,50.0,1.0,0.5,40.05
deepsort,UCSD,2,max_dist0.2_max_age50_n_init1_max_iou_dist0.7,0.3,0.5,44.342,43.51,58.367,12.833,15.5,11.667,38.7,26.07,,1946.1,0.2,50.0,1.0,0.7,38.88
deepsort,UCSD,2,max_dist0.2_max_age50_n_init1_max_iou_dist0.9,0.3,0.5,44.413,43.758,58.247,12.833,15.333,11.667,38.0,26.55,,1867.0,0.2,50.0,1.0,0.9,39.89
deepsort,UCSD,2,max_dist0.2_max_age50_n_init3_max_iou_dist0.5,0.3,0.5,44.175,43.065,58.193,12.0,14.667,11.667,38.7,26.02,,1793.8,0.2,50.0,3.0,0.5,38.94
deepsort,UCSD,2,max_dist0.2_max_age50_n_init3_max_iou_dist0.7,0.3,0.5,44.358,44.167,58.345,11.5,14.667,11.667,38.4,26.21,,1716.4,0.2,50.0,3.0,0.7,40.09
deepsort,UCSD,2,max_dist0.2_max_age50_n_init3_max_iou_dist0.9,0.3,0.5,44.365,44.31,58.207,11.5,14.667,11.667,38.2,26.41,,1716.4,0.2,50.0,3.0,0.9,39.27
deepsort,UCSD,2,max_dist0.2_max_age50_n_init5_max_iou_dist0.5,0.3,0.5,43.505,43.473,56.515,10.0,13.5,13.0,38.2,26.36,,1639.0,0.2,50.0,5.0,0.5,40.14
deepsort,UCSD,2,max_dist0.2_max_age50_n_init5_max_iou_dist0.7,0.3,0.5,43.547,44.11,56.902,10.0,13.5,12.833,37.7,26.7,,1797.9,0.2,50.0,5.0,0.7,41.34
deepsort,UCSD,2,max_dist0.2_max_age50_n_init5_max_iou_dist0.9,0.3,0.5,43.645,44.192,57.155,9.333,13.667,12.833,38.4,26.22,,1717.2,0.2,50.0,5.0,0.9,40.44
deepsort,UCSD,2,max_dist0.2_max_age70_n_init1_max_iou_dist0.5,0.3,0.5,43.437,38.68,56.815,13.0,15.5,11.833,37.0,27.25,,1721.9,0.2,70.0,1.0,0.5,41.92
deepsort,UCSD,2,max_dist0.2_max_age70_n_init1_max_iou_dist0.7,0.3,0.5,43.652,40.927,57.23,12.333,15.5,11.833,36.9,27.4,,1946.3,0.2,70.0,1.0,0.7,42.64
deepsort,UCSD,2,max_dist0.2_max_age70_n_init1_max_iou_dist0.9,0.3,0.5,43.74,41.032,57.272,12.333,15.333,11.833,37.8,26.68,,1870.9,0.2,70.0,1.0,0.9,40.96
deepsort,UCSD,2,max_dist0.2_max_age70_n_init3_max_iou_dist0.5,0.3,0.5,43.383,40.272,56.822,11.5,14.667,11.833,38.2,26.44,,1793.8,0.2,70.0,3.0,0.5,41.03
deepsort,UCSD,2,max_dist0.2_max_age70_n_init3_max_iou_dist0.7,0.3,0.5,43.763,41.837,57.303,10.833,14.667,11.833,37.8,26.61,,1793.0,0.2,70.0,3.0,0.7,41.53
deepsort,UCSD,2,max_dist0.2_max_age70_n_init3_max_iou_dist0.9,0.3,0.5,43.787,41.842,57.318,10.833,14.667,11.833,37.7,26.75,,1716.4,0.2,70.0,3.0,0.9,41.32
deepsort,UCSD,2,max_dist0.2_max_age70_n_init5_max_iou_dist0.5,0.3,0.5,43.13,41.833,56.023,9.667,13.5,12.5,38.6,26.1,,1636.9,0.2,70.0,5.0,0.5,40.63
deepsort,UCSD,2,max_dist0.2_max_age70_n_init5_max_iou_dist0.7,0.3,0.5,43.28,42.653,56.557,9.667,13.5,12.333,38.1,26.48,,1639.0,0.2,70.0,5.0,0.7,41.81
deepsort,UCSD,2,max_dist0.2_max_age70_n_init5_max_iou_dist0.9,0.3,0.5,43.297,42.505,56.683,9.0,13.667,12.5,38.3,26.34,,1796.3,0.2,70.0,5.0,0.9,41.76
deepsort,UCSD,2,max_dist0.2_max_age100_n_init1_max_iou_dist0.5,0.3,0.5,42.99,36.497,56.062,13.167,15.5,11.667,37.8,26.64,,1723.4,0.2,100.0,1.0,0.5,41.57
deepsort,UCSD,2,max_dist0.2_max_age100_n_init1_max_iou_dist0.7,0.3,0.5,43.378,39.218,56.698,12.5,15.5,11.667,37.5,26.93,,1946.1,0.2,100.0,1.0,0.7,41.67
deepsort,UCSD,2,max_dist0.2_max_age100_n_init1_max_iou_dist0.9,0.3,0.5,43.463,39.328,56.742,12.5,15.333,11.667,37.6,26.85,,1867.0,0.2,100.0,1.0,0.9,42.24
deepsort,UCSD,2,max_dist0.2_max_age100_n_init3_max_iou_dist0.5,0.3,0.5,42.987,38.558,56.247,11.667,14.667,11.833,38.3,26.34,,1793.8,0.2,100.0,3.0,0.5,41.93
deepsort,UCSD,2,max_dist0.2_max_age100_n_init3_max_iou_dist0.7,0.3,0.5,43.395,40.3,56.773,11.0,14.667,11.833,38.3,26.35,,1716.4,0.2,100.0,3.0,0.7,41.73
deepsort,UCSD,2,max_dist0.2_max_age100_n_init3_max_iou_dist0.9,0.3,0.5,43.418,40.31,56.792,11.0,14.667,11.833,37.6,26.84,,1716.4,0.2,100.0,3.0,0.9,42.18
deepsort,UCSD,2,max_dist0.2_max_age100_n_init5_max_iou_dist0.5,0.3,0.5,42.753,40.433,55.315,9.5,13.5,12.667,38.4,26.2,,1639.0,0.2,100.0,5.0,0.5,41.67
deepsort,UCSD,2,max_dist0.2_max_age100_n_init5_max_iou_dist0.7,0.3,0.5,42.923,41.397,55.887,9.667,13.5,12.5,37.6,26.83,,1797.9,0.2,100.0,5.0,0.7,43.2
deepsort,UCSD,2,max_dist0.2_max_age100_n_init5_max_iou_dist0.9,0.3,0.5,42.938,41.243,56.01,9.0,13.667,12.667,38.1,26.44,,1717.2,0.2,100.0,5.0,0.9,42.18
deepsort,UCSD,2,max_dist0.3_max_age30_n_init1_max_iou_dist0.5,0.3,0.5,45.533,45.662,60.957,12.667,14.833,11.667,39.7,25.3,,1721.9,0.3,30.0,1.0,0.5,37.05
deepsort,UCSD,2,max_dist0.3_max_age30_n_init1_max_iou_dist0.7,0.3,0.5,45.492,46.725,60.75,11.333,15.0,11.667,39.1,25.71,,1946.3,0.3,30.0,1.0,0.7,37.38
deepsort,UCSD,2,max_dist0.3_max_age30_n_init1_max_iou_dist0.9,0.3,0.5,45.587,46.823,60.778,11.333,15.0,11.667,39.0,25.75,,1870.9,0.3,30.0,1.0,0.9,37.86
deepsort,UCSD,2,max_dist0.3_max_age30_n_init3_max_iou_dist0.5,0.3,0.5,45.588,46.3,60.943,10.333,14.167,12.0,38.8,25.97,,1793.8,0.3,30.0,3.0,0.5,38.02
deepsort,UCSD,2,max_dist0.3_max_age30_n_init3_max_iou_dist0.7,0.3,0.5,45.745,46.893,60.913,9.333,14.333,12.0,39.1,25.74,,1793.0,0.3,30.0,3.0,0.7,37.69
deepsort,UCSD,2,max_dist0.3_max_age30_n_init3_max_iou_dist0.9,0.3,0.5,45.767,46.893,60.915,9.333,14.333,12.0,38.6,26.02,,1716.4,0.3,30.0,3.0,0.9,38.4
deepsort,UCSD,2,max_dist0.3_max_age30_n_init5_max_iou_dist0.5,0.3,0.5,44.782,45.563,59.435,8.667,13.333,13.5,39.2,25.63,,1636.9,0.3,30.0,5.0,0.5,37.5
deepsort,UCSD,2,max_dist0.3_max_age30_n_init5_max_iou_dist0.7,0.3,0.5,44.758,45.82,59.348,8.333,13.333,13.167,38.6,26.07,,1639.0,0.3,30.0,5.0,0.7,39.3
deepsort,UCSD,2,max_dist0.3_max_age30_n_init5_max_iou_dist0.9,0.3,0.5,44.8,45.788,59.477,8.167,13.333,13.167,38.9,25.86,,1796.3,0.3,30.0,5.0,0.9,38.37
deepsort,UCSD,2,max_dist0.3_max_age50_n_init1_max_iou_dist0.5,0.3,0.5,44.213,41.62,58.19,13.5,15.333,11.667,38.6,26.06,,1723.4,0.3,50.0,1.0,0.5,38.68
deepsort,UCSD,2,max_dist0.3_max_age50_n_init1_max_iou_dist0.7,0.3,0.5,44.047,42.86,57.897,12.833,15.333,11.667,37.9,26.58,,1946.1,0.3,50.0,1.0,0.7,40.73
deepsort,UCSD,2,max_dist0.3_max_age50_n_init1_max_iou_dist0.9,0.3,0.5,44.168,43.32,57.832,12.833,15.333,11.667,38.5,26.17,,1867.0,0.3,50.0,1.0,0.9,38.96
deepsort,UCSD,2,max_dist0.3_max_age50_n_init3_max_iou_dist0.5,0.3,0.5,44.075,43.162,58.095,12.0,14.667,11.833,38.6,26.15,,1793.8,0.3,50.0,3.0,0.5,40.08
deepsort,UCSD,2,max_dist0.3_max_age50_n_init3_max_iou_dist0.7,0.3,0.5,44.297,43.877,58.312,11.5,14.667,11.833,38.6,26.11,,1716.4,0.3,50.0,3.0,0.7,39.68
deepsort,UCSD,2,max_dist0.3_max_age50_n_init3_max_iou_dist0.9,0.3,0.5,44.35,44.23,58.233,11.5,14.667,11.833,38.6,26.12,,1716.4,0.3,50.0,3.0,0.9,40.07
deepsort,UCSD,2,max_dist0.3_max_age50_n_init5_max_iou_dist0.5,0.3,0.5,43.63,43.407,56.992,9.667,13.667,13.167,38.2,26.35,,1639.0,0.3,50.0,5.0,0.5,40.38
deepsort,UCSD,2,max_dist0.3_max_age50_n_init5_max_iou_dist0.7,0.3,0.5,43.583,43.483,56.967,9.667,13.667,12.833,38.5,26.15,,1797.9,0.3,50.0,5.0,0.7,40.07
